payment_id,claim_id,payment_date,payment_amount
Pd7d5a9c277b4,CL0000546,2020-05-18,169.63
P0956a613a114,CL0000548,2024-12-10,381.23
P5af0a2a808e8,CL0000549,2023-10-19,9317.2
P99360d99b7c8,CL0000549,2023-11-19,2683.11
P813b318f4b01,CL0000549,2024-05-19,797.39
P15c38532fc2f,CL0000550,2022-09-08,1148.21
P87a3eea509b4,CL0000550,2022-10-08,1398.27
P4a33131d8d5b,CL0000550,2023-02-08,5594.8
P4280d7cb043a,CL0000551,2023-02-19,5185.54
Pa7b79a37bd5c,CL0000551,2023-06-19,11000.93
Pa7fd9b5dcd47,CL0000552,2017-03-02,2544.84
Pcf5f7aa44b6a,CL0000552,2017-04-02,457.0
Pc17212dbc009,CL0000552,2017-11-02,4171.23
Pd6582ce19c6b,CL0000552,2018-12-02,472.19
Pf0cb47624f33,CL0000552,2019-01-02,3699.27
Pcedbdbacb7af,CL0000552,2019-06-02,4259.94
P88394992cfb1,CL0000552,2019-07-02,7033.29
P244a3b7c7906,CL0000553,2017-12-23,9586.04
P415fedd0aba8,CL0000553,2018-02-23,4357.4
P95fe45ab7fb5,CL0000553,2018-05-23,328.62
Pb1d46325cb17,CL0000553,2019-01-23,3795.85
Pb45d6072fc7c,CL0000553,2019-08-23,7415.38
Paaa09d4b7531,CL0000553,2019-09-23,11200.79
P90e68828588e,CL0000553,2019-10-23,1335.85
P09cf471a2c7d,CL0000554,2023-06-13,29790.66
P8dee6a17686c,CL0000554,2024-02-13,602.08
Pc720213291f1,CL0000555,2024-10-02,825.2
Pd89d3ffaf9fa,CL0000556,2023-02-06,1006.66
Pd4357ea2e76a,CL0000557,2023-08-04,814.61
P530919af2d71,CL0000557,2023-12-04,4270.71
P4b48340639a1,CL0000558,2024-11-10,8794.16
P7c4848a1fe5b,CL0000559,2018-02-20,1195.76
P8b23c9c5671d,CL0000559,2018-07-20,2877.57
Pfc5ff958006e,CL0000560,2016-01-28,104.56
Pede7fcd60a12,CL0000560,2016-05-28,1402.59
Pd8cab37204e0,CL0000561,2017-01-05,1548.95
Pf11344f0d024,CL0000561,2017-04-05,118.26
Pe630420878b7,CL0000563,2017-11-04,72.75
P130f681806e9,CL0000563,2018-02-04,954.09
Pe9f40bc2b346,CL0000563,2018-03-04,1960.86
P6e71c9380376,CL0000563,2018-09-04,559.54
P8f57514b737c,CL0000564,2017-10-26,668.85
P4f8bb884b713,CL0000564,2017-11-26,2749.53
Pf96cce0055f0,CL0000564,2018-08-26,2531.27
Pcc10cb568b49,CL0000564,2018-11-26,3222.4
Pff72fe4d4f3b,CL0000565,2016-06-10,3019.11
P325f357f276d,CL0000565,2016-12-10,2027.11
Pdbd4786466d5,CL0000565,2017-09-10,1247.93
Pcf862327ee5f,CL0000566,2017-04-05,95.1
P366600f4f3dc,CL0000566,2017-06-05,10418.07
P8dbe06a060c9,CL0000566,2017-10-05,8170.09
P75d336d5ad79,CL0000567,2017-07-01,6625.53
Pc4f75ecb259e,CL0000567,2017-12-01,15211.61
P30f7b370fde4,CL0000567,2018-03-01,25199.32
Pe085dc205abc,CL0000567,2018-12-01,796.16
P064a3571fa1e,CL0000567,2019-05-01,8025.21
Pce9acbe7285a,CL0000567,2019-06-01,2354.52
Pd6cffea7ede0,CL0000567,2019-09-01,801.11
Pa4d12541449a,CL0000568,2019-03-04,6088.62
P942a3c0528da,CL0000568,2019-05-04,2520.97
P2ba05d6fe00f,CL0000568,2019-09-04,3488.58
P63d147957879,CL0000569,2019-09-03,1296.97
P3e218b2e6e40,CL0000569,2019-11-03,1733.47
P597295de7ab2,CL0000569,2019-12-03,1077.31
Pb2657e21ffcf,CL0000569,2020-06-03,349.43
P7a2303986610,CL0000570,2016-10-04,3340.02
P8dea0a7bff2c,CL0000570,2017-03-04,3666.34
Pc02d78a51c9d,CL0000570,2017-04-04,439.48
P0e507586a840,CL0000570,2018-01-04,1130.64
P0663b32774dc,CL0000570,2018-02-04,2357.12
P056fb9b4a7c5,CL0000570,2018-03-04,10.17
P2edcbaaf8e82,CL0000570,2018-04-04,5429.19
P11332e15d04e,CL0000571,2023-05-25,765.97
P2ce4aa103ce6,CL0000571,2023-06-25,1790.91
Pf253a3930ac0,CL0000572,2023-10-23,2232.77
Pa1304816e659,CL0000572,2024-03-23,4917.52
P361c223dabd4,CL0000572,2024-08-23,4276.8
Pc0823dce00d0,CL0000572,2024-09-23,157.33
P0485f2167e87,CL0000574,2024-09-19,7626.69
Pe5a7f7062bcf,CL0000575,2024-11-04,3097.95
P0565881f7097,CL0000577,2017-06-05,3395.63
Pb636354f2fe0,CL0000577,2017-10-05,807.84
P2859285a680f,CL0000578,2022-11-23,1002.71
P997dd0fabba3,CL0000578,2023-01-23,843.01
P3a02425d76c0,CL0000579,2023-11-12,10855.28
P506fa3d2b3d9,CL0000579,2023-12-12,7773.54
Pbad75ec30a51,CL0000579,2024-04-12,2597.42
Pb80dad6073a7,CL0000580,2023-09-08,5885.97
P5819dd9cc13f,CL0000580,2024-02-08,11240.46
Pea9d5849fa36,CL0000581,2016-06-26,288.91
Pec9994b9cc94,CL0000581,2016-12-26,243.57
P25940c14a9ea,CL0000581,2017-07-26,6395.63
P3fa4fe37132f,CL0000581,2017-08-26,2770.54
P177ad2cb252d,CL0000581,2018-04-26,5816.22
P5b432f3f0040,CL0000582,2018-02-03,3832.29
P9e38de5102ff,CL0000582,2018-06-03,4091.13
Pb10c45c5cbe5,CL0000582,2019-04-03,53.69
P08add38c3b49,CL0000584,2024-11-28,3001.55
P4d29e338024f,CL0000585,2018-08-08,927.12
P3d5f09239cd9,CL0000585,2019-02-08,3651.1
Pc99e4882f870,CL0000585,2019-10-08,1408.39
Pc497af43bf5f,CL0000585,2020-05-08,573.4
P09718812f8a1,CL0000585,2020-06-08,1446.3
Pb97f57747c67,CL0000585,2020-07-08,545.62
Pc77b511b292c,CL0000585,2020-12-08,135.34
P0f3c5de51800,CL0000586,2022-06-12,1966.94
P41b9dd8c4fbe,CL0000586,2022-09-12,996.4
P03718cef635c,CL0000587,2022-08-28,4710.78
P2e85b9f39194,CL0000587,2023-03-28,462.06
P355f938211cb,CL0000587,2023-06-28,2983.49
Pda3ba366101a,CL0000587,2023-10-28,242.95
Pcaa6702a5d27,CL0000588,2024-06-23,3598.03
P3a648f550976,CL0000588,2024-09-23,15876.6
Pbca0f017726a,CL0000589,2023-10-12,166.99
P1dbbf1f8bfb7,CL0000589,2023-12-12,25.12
Pcbfd9ce818f9,CL0000589,2024-09-12,34.26
P4f4377e7e548,CL0000589,2024-10-12,387.22
P65e17869bb8b,CL0000590,2024-03-14,1394.04
P96be9246e165,CL0000590,2024-04-14,5216.45
P72e77e73ce4e,CL0000591,2018-12-22,9488.32
Pb06effe1c190,CL0000591,2019-01-22,3338.91
Pe2af19f34e86,CL0000591,2019-06-22,79.74
Pfa190e7e04e8,CL0000592,2021-02-10,6401.59
Pf2a2d504a4c4,CL0000592,2021-07-10,9902.16
P2b7827e9bd88,CL0000592,2021-10-10,2774.84
Pe2a819739ad2,CL0000592,2022-01-10,7450.56
Pc12283a8152c,CL0000593,2020-09-28,2113.55
Peb362d0d674d,CL0000593,2021-04-28,8786.08
P2e84f2ff1338,CL0000593,2021-07-28,7076.37
P30fc63ad3a5d,CL0000595,2024-05-22,952.12
P7473b9e8a818,CL0000595,2024-09-22,3217.49
Pca6dcd022c7f,CL0000595,2024-12-22,5648.31
P998f49586595,CL0000596,2021-01-04,6882.5
P5c55c3237ea2,CL0000596,2023-01-04,10595.33
Pc15585802890,CL0000596,2023-06-04,40845.09
P89d56ee1b32a,CL0000597,2024-02-21,1465.97
P096392ffbac2,CL0000598,2018-05-05,350.84
P3e5e12d05c87,CL0000598,2018-08-05,2086.72
Pe672bf4fd3f5,CL0000599,2019-02-01,11422.19
P084ab92bff1b,CL0000599,2019-03-01,8722.51
Pc5276734fc31,CL0000599,2019-08-01,611.75
P5a8f6ceabd23,CL0000599,2019-11-01,746.76
Pa6ec0d54dc92,CL0000601,2022-03-23,5952.45
P7e98da2bf934,CL0000601,2022-04-23,433.82
Pa00c251d1f07,CL0000601,2023-04-23,6772.0
Pa81760d0030a,CL0000602,2015-12-25,1415.19
Pbd8919504229,CL0000602,2016-01-25,1007.7
P1fbdd7fc436a,CL0000603,2016-09-17,7576.29
Pd116b5b12cf3,CL0000603,2017-08-17,77.27
Pfc6eab72d7eb,CL0000603,2017-10-17,7163.71
P391b2aaaa1b8,CL0000604,2022-03-23,1347.76
P85d5701002a7,CL0000604,2022-09-23,3094.1
P9078ebad344f,CL0000605,2024-12-18,553.75
P9d31044abb73,CL0000608,2024-01-04,423.28
Pb799f1453702,CL0000608,2024-02-04,16830.66
P8cc1dec36874,CL0000609,2021-10-20,4553.13
P8215956778f9,CL0000609,2022-03-20,8058.57
P3f0654dc8d5e,CL0000610,2024-06-13,443.52
Pbd975cc93ee9,CL0000610,2024-07-13,2085.98
P3791f35af5bb,CL0000611,2017-05-25,3337.27
Pd001d0290d06,CL0000611,2017-08-25,5222.14
P1c8a0db7da6f,CL0000612,2017-02-14,655.75
P769a15a01d44,CL0000612,2018-05-14,5708.79
Pdc279dcedf71,CL0000613,2016-12-25,10843.28
P13da96bb52e8,CL0000613,2017-06-25,7928.31
P9106b74bf3cb,CL0000614,2016-12-10,1372.24
Pc7b68b972f9a,CL0000614,2017-02-10,755.4
Pf6a7ab0742c7,CL0000614,2017-04-10,1292.51
Pe4e214bf1e9d,CL0000614,2018-02-10,391.19
Pbdac5850a55e,CL0000615,2023-09-24,24819.56
Pd13506bd6f8b,CL0000615,2024-07-24,25928.33
P5b00d4e42a69,CL0000616,2018-01-08,6134.02
Pcfcfed4bc312,CL0000616,2018-05-08,3792.52
P556260ede75d,CL0000616,2018-08-08,6547.6
Pf3207b3941bf,CL0000616,2020-01-08,16027.92
P74d609ebf398,CL0000616,2020-03-08,3103.75
Pe73251ee533e,CL0000617,2021-11-23,5207.68
P94cf66f3e725,CL0000617,2022-01-23,10008.41
P64f91bc5eb43,CL0000617,2022-03-23,559.11
P2f36ed721d00,CL0000617,2022-05-23,561.28
P37a94b8fed05,CL0000618,2023-06-22,12641.07
P72bc8ef41ebc,CL0000618,2024-01-22,3061.35
P2b406069439d,CL0000618,2024-06-22,10216.05
Pf098b0f235f8,CL0000619,2024-11-14,298.1
Pc2e804b5d471,CL0000619,2024-12-14,4172.34
P3fb0f8e01226,CL0000620,2024-08-08,11875.86
P4665293690a3,CL0000620,2024-09-08,635.83
P259e67358796,CL0000621,2024-06-15,151.22
P629de3d13548,CL0000622,2017-12-03,13471.24
P62d917e8c3f5,CL0000622,2018-03-03,2448.13
P522d8b258fe4,CL0000622,2018-06-03,204.46
P27927dd8a345,CL0000623,2015-08-11,1278.93
P1a1b20bb65dc,CL0000623,2015-10-11,373.0
P2119d69df8fa,CL0000624,2018-11-25,4507.2
P128db96ece26,CL0000624,2019-02-25,2744.3
P3d90ed9a8809,CL0000624,2019-04-25,5961.46
P08478c0a8994,CL0000624,2019-09-25,306.81
P422cb023bac5,CL0000625,2024-04-14,142.24
P4f01aa9966a5,CL0000625,2024-05-14,2829.74
Pf8c925ab35c6,CL0000626,2022-08-21,3709.94
Pca080d7ac877,CL0000627,2021-11-22,6552.06
Pc702c548a5e1,CL0000627,2022-10-22,3890.52
P4ecdea2b6d77,CL0000627,2023-06-22,3473.41
P41d1e9098c4b,CL0000627,2023-07-22,6018.92
P14eecc0bd2d1,CL0000627,2023-08-22,4765.72
P7bfd962b6332,CL0000627,2023-09-22,2701.57
P2c57e9ca0d66,CL0000628,2021-09-21,1603.01
P3a8fe7f9fb6d,CL0000629,2017-06-03,3064.18
P286f5a8ebd8f,CL0000629,2018-04-03,3819.92
P5dfaf00d015a,CL0000629,2018-06-03,3029.49
P8a1e8f292f1b,CL0000630,2017-12-26,4847.21
P12788b311f0c,CL0000630,2018-02-26,954.86
Pd0e80ced54c0,CL0000630,2018-06-26,387.87
P42c173ad2669,CL0000631,2019-11-19,3100.22
P02a460a5fcf5,CL0000631,2020-03-19,10677.39
P5cc7cbb05947,CL0000632,2020-02-16,1097.73
P03254c4d0bbc,CL0000632,2020-11-16,11869.23
Pca97f654c1a9,CL0000632,2021-02-16,2260.27
P69b7ac0dc47e,CL0000632,2021-03-16,4591.88
P20ad71b8420d,CL0000633,2019-04-16,2036.56
P1586ec0bff55,CL0000633,2019-07-16,3961.39
P8021acc2fc92,CL0000633,2019-09-16,9397.51
Pff2a953613f5,CL0000634,2021-01-02,918.31
Pfbf50459df03,CL0000635,2024-07-02,3013.42
Pc80f8489b25a,CL0000636,2024-12-09,806.79
P69727c54d163,CL0000637,2024-09-01,30801.77
P9e38b79ba4da,CL0000638,2024-11-09,4840.98
Pf06b6001467d,CL0000638,2024-12-09,10938.66
Pc042cf8a42c4,CL0000639,2022-02-16,355.32
Pb0fa36fff418,CL0000639,2022-03-16,443.48
P3824c1d78e1b,CL0000640,2023-05-11,11270.66
P2281633589e4,CL0000640,2024-01-11,2209.97
Pbb17275d7004,CL0000640,2024-06-11,9675.56
P8bd5d5375772,CL0000640,2024-09-11,998.55
P8f077599e292,CL0000640,2024-10-11,2674.17
P780998d3aef1,CL0000641,2016-04-02,816.57
P1a7e8e91f2ee,CL0000641,2016-09-02,550.82
P527b7aa327e6,CL0000641,2016-11-02,1345.48
P1b85e8d74161,CL0000641,2017-03-02,3451.75
Pd5fb4a56cd15,CL0000642,2017-12-02,5844.84
P1e5da614f88f,CL0000642,2018-02-02,1831.5
P400364a5a9c0,CL0000642,2018-04-02,990.64
P692f7071be19,CL0000642,2018-08-02,6110.56
P5ef62531fffb,CL0000643,2022-02-19,942.64
P9f41f49b0e6c,CL0000643,2022-05-19,887.04
P2a379fc0b8b4,CL0000644,2020-10-22,454.88
P70efe0c86af9,CL0000644,2021-04-22,5094.84
P91b5a921cc85,CL0000644,2021-12-22,1446.3
Pe8a8aad1cffc,CL0000645,2016-09-25,1788.21
P00d70ac250f6,CL0000645,2016-12-25,857.94
P6ae11f271141,CL0000645,2017-03-25,1644.91
Pf5b72d59be47,CL0000646,2023-12-03,580.59
Peecae241bfe0,CL0000646,2024-05-03,1330.55
Pa86311aeb609,CL0000646,2024-08-03,9819.35
P57b01d0faf75,CL0000647,2024-07-13,4256.04
P3ac126011027,CL0000647,2024-12-13,9910.14
Pa5281aa782c3,CL0000648,2017-11-28,3076.42
P1064a1e565d3,CL0000648,2018-11-28,9717.2
P8c58b0c37ea4,CL0000648,2019-02-28,8214.14
Pfe33848aab34,CL0000649,2018-10-16,1742.79
P5d59f64bca6c,CL0000649,2019-01-16,8034.9
P028e67094fb9,CL0000650,2018-02-07,9779.44
Pf2a43d7b2082,CL0000650,2019-01-07,10389.05
P31beef47c9b0,CL0000651,2020-06-09,1755.97
Pad3862ed94dd,CL0000651,2020-07-09,238.33
P5b2719fe7d7e,CL0000652,2024-01-04,25188.32
P31d856a4c9a5,CL0000652,2024-07-04,10071.96
Pa22165f85d72,CL0000653,2023-05-14,1017.85
P6cb216312946,CL0000653,2024-01-14,1668.31
Pbfd55faf8af3,CL0000654,2024-01-01,2645.4
P6b72e9c0bcba,CL0000654,2024-12-01,2761.05
Pcd9da48a4031,CL0000655,2024-10-08,9.08
P1b49465d9dee,CL0000655,2024-12-08,402.49
Pc9491dc210f1,CL0000657,2021-07-24,4586.87
Pd8245598d3bd,CL0000657,2022-01-24,21361.64
Pe66dd41aaf4a,CL0000657,2022-04-24,5350.15
P30c7e18ee235,CL0000658,2021-07-28,4558.0
P896bf5c0d337,CL0000658,2021-09-28,2105.5
P04d24a131b34,CL0000658,2021-10-28,2777.52
P5ca6398a07b8,CL0000658,2022-02-28,170.01
Pa7cfff3ee0e7,CL0000659,2017-09-07,2754.16
P60ea1663102d,CL0000659,2018-04-07,978.09
P7e0f31481617,CL0000659,2018-05-07,24.93
P80c0c8935b42,CL0000659,2018-11-07,4529.25
Pf52df56cd7a6,CL0000659,2019-01-07,13225.03
Pd3f9fdd97fc3,CL0000660,2021-12-20,769.74
Pcbd218f508f0,CL0000660,2022-04-20,3404.33
Pb46f98a89699,CL0000660,2022-07-20,8977.81
P5bdddb2fc3ce,CL0000661,2021-03-22,2163.34
P16ca326abfd4,CL0000661,2021-05-22,720.48
P8e85c6ed3754,CL0000662,2021-11-14,2791.8
P19886de7df9a,CL0000662,2021-12-14,2148.15
P4c710e5c5e04,CL0000662,2022-02-14,17.94
P7c26a8898cc8,CL0000662,2022-09-14,2014.9
Pfd9a5c3a5e4a,CL0000663,2019-06-02,3875.57
P8a77ba0ecd2c,CL0000663,2019-11-02,477.47
Pd30990600eba,CL0000664,2023-04-21,801.05
Pbc955d12c243,CL0000665,2019-07-25,390.8
Paacbb8630019,CL0000665,2019-08-25,3804.37
P86f025119166,CL0000665,2020-05-25,1193.76
P2afc711e6c85,CL0000665,2020-08-25,256.52
P5da4c37e1a96,CL0000665,2020-11-25,740.92
Pdaefa4e70e8a,CL0000665,2021-03-25,645.3
P0e3c84ac4b10,CL0000665,2021-06-25,709.41
Pfc1057146445,CL0000666,2023-07-27,2800.47
Pfa8a40889332,CL0000666,2023-12-27,10548.76
P8ca58d9f4e73,CL0000667,2022-03-25,2938.4
P58b72585e991,CL0000667,2022-06-25,3084.05
P5a174eba6819,CL0000667,2022-12-25,611.17
Pfa05ae78414e,CL0000667,2023-01-25,49.07
Pf44403038804,CL0000668,2022-10-16,3514.84
Pc677f535c272,CL0000668,2022-11-16,7748.8
Pf8fdafb5ac5a,CL0000668,2023-12-16,853.99
P574525628b6e,CL0000668,2024-05-16,8507.74
Pcc550509d336,CL0000668,2024-10-16,20609.23
Pa712205e56b8,CL0000669,2021-03-27,2443.97
P47cff0633dd6,CL0000669,2021-08-27,837.27
P06d13636fd28,CL0000669,2021-09-27,1016.18
P5a53b3ec1b63,CL0000670,2019-01-15,4281.9
P180807980aa3,CL0000670,2019-09-15,3190.48
Pcd82e417d7ab,CL0000670,2020-01-15,5980.34
P507a3fb0b07b,CL0000670,2020-02-15,1102.37
P4cc7e70c1844,CL0000671,2016-10-01,1355.54
P20abf49bacaa,CL0000671,2017-12-01,3224.59
P390c9b72599d,CL0000671,2018-01-01,2127.91
Pf5ad38dcdd14,CL0000671,2018-05-01,7425.36
Pea619fcd0948,CL0000672,2015-11-03,1926.37
Pf00281c8fbcb,CL0000672,2016-04-03,2052.49
Pddcc609016cd,CL0000674,2024-08-24,1477.88
P4789abf0124b,CL0000674,2024-11-24,1123.11
P2fd836f8490e,CL0000675,2017-03-01,5772.74
Pe655e342dd6e,CL0000675,2017-04-01,2095.76
P670c74ebb1ab,CL0000675,2017-07-01,5161.25
P3b3945fbcd6f,CL0000675,2017-10-01,826.45
P780022c27b04,CL0000675,2018-03-01,10552.29
P020e015f3928,CL0000675,2019-03-01,3561.41
Pf4af63c7dc12,CL0000675,2019-04-01,7643.34
P8017f566a858,CL0000676,2017-02-23,3889.48
P518a22537563,CL0000676,2017-12-23,3292.26
Pc7a06e0a26ce,CL0000677,2017-05-08,714.02
P673264d9b67a,CL0000677,2017-09-08,1002.17
P1be7b4233ca3,CL0000677,2018-05-08,3829.15
P25890560321e,CL0000678,2022-08-11,3160.06
Pa1f7900c9cf8,CL0000678,2022-09-11,6121.94
P67bb8f1d1eb0,CL0000678,2023-02-11,6915.29
P4c3e96fc0d5e,CL0000678,2023-05-11,2265.86
P9731d41ed56a,CL0000678,2024-03-11,4118.32
P9376fa6a2ad0,CL0000680,2023-10-13,538.08
P70d11a9503fd,CL0000680,2024-04-13,2730.03
P454b7743b3a6,CL0000680,2024-09-13,26080.84
P89e5f73c7719,CL0000681,2024-04-26,2380.92
Pa16c6a817979,CL0000681,2024-07-26,14266.83
P254fdfe30194,CL0000681,2024-11-26,119.43
Pbf083e5d57ab,CL0000682,2016-04-01,10463.2
Pcd115d3c7804,CL0000682,2016-08-01,3675.23
Pb8d5e1ce457a,CL0000682,2017-06-01,4800.24
P640b1a08b4aa,CL0000683,2020-06-05,649.45
P1bb4147a2ec4,CL0000683,2021-02-05,1536.43
Pc0e38e95c7dc,CL0000683,2021-03-05,833.17
P5bd2d25caaeb,CL0000683,2021-07-05,2368.99
P838b80fe09b7,CL0000684,2020-11-24,3656.35
P5a11eb39b409,CL0000684,2021-01-24,5538.29
P9addb261c03c,CL0000684,2021-08-24,3948.92
P8fd2726c8842,CL0000684,2021-11-24,3551.3
P51f4dfe345cd,CL0000685,2021-11-17,4716.82
P7727bb45bab7,CL0000685,2022-03-17,5036.47
Pd245205ba858,CL0000685,2022-05-17,16334.79
P58f3160e29d0,CL0000686,2021-11-22,1161.81
Pab0e0914b5fd,CL0000686,2021-12-22,487.22
Pc501814adbf8,CL0000686,2022-05-22,2274.99
P4d747b215f3e,CL0000687,2017-08-28,633.5
Pb5b9c017329b,CL0000687,2018-06-28,4126.18
P3ad007d8814b,CL0000687,2018-09-28,13346.57
Pdfb52e56fdaa,CL0000688,2024-04-14,4246.46
Pc40e0092a363,CL0000688,2024-09-14,2473.53
P9a863afd42b0,CL0000689,2020-09-05,3258.0
Pca1ee6b30ad0,CL0000689,2021-01-05,8459.73
P2a959c9c4c92,CL0000690,2020-10-28,181.81
P87c2f8144bff,CL0000690,2021-05-28,7606.87
P3276f4dea82f,CL0000690,2021-06-28,207.14
P4e1ad384b51f,CL0000691,2018-01-03,1808.3
Pb460858c8f7c,CL0000692,2019-04-04,3408.2
Pbecf8679b9cf,CL0000692,2019-10-04,9133.04
Pb9e1efd5620a,CL0000692,2019-12-04,5214.17
Pfd69d5f30dd4,CL0000692,2020-08-04,129.06
Pdd81fff1b481,CL0000693,2016-09-22,457.79
P62aed51d2b11,CL0000693,2017-07-22,1111.39
P8d94789eb251,CL0000694,2024-12-09,7960.92
P75de44f58555,CL0000695,2024-09-15,3306.28
P4e2403ee4ecc,CL0000698,2017-09-16,343.92
Paca2ddfdd417,CL0000698,2017-10-16,1246.32
Pc3e750966eb5,CL0000698,2018-01-16,1610.33
P71848cac1061,CL0000698,2018-05-16,1423.15
P611e908793f3,CL0000699,2016-02-13,11031.01
Pea3ab877acbf,CL0000699,2016-04-13,1023.68
P91b460fb579b,CL0000699,2016-09-13,362.22
P96f739ef33ad,CL0000699,2016-12-13,7655.67
Pe4ba695ec6ac,CL0000699,2018-06-13,1130.47
Pb572c87a2802,CL0000700,2015-11-23,1294.45
P55c143b41819,CL0000700,2015-12-23,809.59
Ped9f8ac844b5,CL0000701,2017-09-18,516.47
Pddb9fd1552b9,CL0000701,2018-02-18,1949.8
Pdb08fb502698,CL0000702,2020-12-04,7884.86
Pf7220cdf5788,CL0000702,2021-09-04,12787.21
Pf4b8c42e7fe3,CL0000702,2021-12-04,8716.6
Pd51bc4f29d94,CL0000703,2021-10-02,6023.23
P5a2b7c81e4c1,CL0000703,2022-05-02,2664.59
Pe56a72e5429f,CL0000703,2022-08-02,23083.34
Pefc51864e534,CL0000703,2022-12-02,5577.04
P6817335b4ad3,CL0000703,2023-12-02,10367.33
P387d4e397029,CL0000705,2017-05-23,3934.28
P016140244983,CL0000705,2017-11-23,3819.4
P303e53439641,CL0000705,2018-02-23,4271.2
P9e9d6d3afe31,CL0000706,2017-07-01,105.64
P250d64a681f0,CL0000706,2017-12-01,676.75
Pd706a58d2825,CL0000706,2018-01-01,2497.3
P1c808d97e661,CL0000706,2018-06-01,1074.01
P9355547907b7,CL0000707,2018-04-14,2844.65
P0cac128f2f03,CL0000707,2018-08-14,1357.02
Pfd127d984849,CL0000707,2018-12-14,3802.63
Pc0850938bb91,CL0000707,2019-03-14,5257.06
P1d6f16fe8783,CL0000709,2017-04-05,2465.75
P5f0e580c198d,CL0000709,2017-05-05,17082.83
Pda236522ef8a,CL0000709,2018-08-05,3011.89
P7126b9210fbe,CL0000709,2018-10-05,4719.59
Pfd763497da95,CL0000710,2017-12-20,25524.38
Pdb0f7ba9b012,CL0000710,2019-03-20,11479.44
Pfd22ec765f73,CL0000710,2019-07-20,7039.77
P78f367d62599,CL0000710,2019-11-20,10015.39
Pd86f3805d4c8,CL0000710,2020-01-20,63660.76
Pc7682594ffb5,CL0000711,2022-10-26,1397.1
Pcabc7e122a01,CL0000711,2023-07-26,2290.39
P26fd3bc2fbea,CL0000712,2021-09-18,1660.99
Pb95d4a276151,CL0000712,2021-12-18,693.27
P3fca6f88f969,CL0000712,2022-06-18,7390.91
P305f7779813f,CL0000713,2018-08-19,3698.38
P2a978f8acee8,CL0000713,2019-02-19,18.65
P16db531a2721,CL0000713,2019-06-19,4513.09
P6e47fad18f91,CL0000714,2024-05-09,12701.47
P7f6cffde1fb6,CL0000714,2024-06-09,933.32
Pd097559c933e,CL0000714,2024-11-09,6286.89
Pfd4eb5f61957,CL0000715,2024-03-15,6449.21
P77769e431311,CL0000715,2024-07-15,7804.9
P953bebedf45c,CL0000715,2024-11-15,10650.66
P078b01a3b3d7,CL0000715,2024-12-15,5316.01
Pa9fd3fffe0a5,CL0000716,2022-03-13,3050.0
P482ae8698d4f,CL0000716,2022-11-13,304.33
P100b6d471041,CL0000716,2023-01-13,8598.43
P2fe17fa891db,CL0000716,2023-04-13,1918.71
P42b82f7d3cb1,CL0000717,2021-11-01,21617.19
P182b41baf495,CL0000717,2022-06-01,553.83
P18372dfb245c,CL0000717,2023-02-01,913.49
Pe0a14d96def9,CL0000718,2022-05-24,4687.17
P0ac9da936485,CL0000718,2022-07-24,4767.5
Pe38cb6fa3d5b,CL0000718,2023-10-24,8432.57
P889208db079d,CL0000718,2023-11-24,9519.86
P5c27caa24678,CL0000718,2024-09-24,620.89
Pdf8cf36c5997,CL0000719,2023-01-25,41776.87
P60df52ece931,CL0000719,2024-08-25,8141.96
Pbe9452b29465,CL0000719,2024-12-25,75828.8
P58f6e432ed5f,CL0000720,2018-09-07,3678.27
P9e3b057e9ad0,CL0000720,2018-12-07,295.07
Pf61a58c65011,CL0000720,2019-07-07,1105.61
Pd76ddf80f7d6,CL0000720,2019-11-07,1136.15
Pa540658a3a7d,CL0000721,2015-12-23,1993.75
P0c53b4be3d29,CL0000721,2016-04-23,2650.06
Pe85d7797a399,CL0000721,2016-09-23,1427.64
P540f8ad0d0e4,CL0000721,2017-04-23,521.97
P29989683383d,CL0000721,2017-07-23,2866.63
P08069c04b35c,CL0000721,2017-09-23,355.2
P0d8492dce8b7,CL0000721,2017-11-23,2913.98
Pe6cff40f4284,CL0000722,2016-04-26,4088.74
P1ce0b3743de0,CL0000722,2016-07-26,3425.76
P03e394bfaa0f,CL0000722,2016-09-26,6911.41
P25c7dab1a390,CL0000722,2016-10-26,4845.12
P67d518361132,CL0000723,2015-08-19,678.88
P63b5a340f40f,CL0000723,2015-10-19,1118.43
P644d7c2a9698,CL0000724,2016-11-16,1886.03
Pd055eac11237,CL0000724,2017-06-16,676.93
Pff210c23b572,CL0000724,2017-11-16,1068.74
P292af7b4e8e9,CL0000724,2017-12-16,567.2
P75013e86d401,CL0000724,2018-04-16,839.02
P67af30b026bd,CL0000724,2018-05-16,1511.24
Pb82d07d59dd6,CL0000725,2019-01-27,1253.55
P864e170b3c82,CL0000726,2023-09-08,988.63
P76ad5cd6744e,CL0000726,2023-11-08,2640.08
Pd799aff71ead,CL0000726,2024-02-08,3963.39
Pc5e006121eba,CL0000726,2024-06-08,176.8
P980dc4f90e3c,CL0000727,2017-03-20,1627.71
P710eda343fb6,CL0000727,2017-04-20,10480.58
P480941276f8a,CL0000727,2017-11-20,3058.92
Pb4f4cf069da0,CL0000728,2017-09-17,1549.6
P4cf4f9f32570,CL0000728,2018-01-17,4790.9
Pc83727050d61,CL0000728,2018-07-17,1578.63
Pf57f751accbf,CL0000729,2021-07-01,6777.68
Pc1f2429a009d,CL0000729,2022-09-01,3977.69
